ApplicationDate,Age,AnnualIncome,CreditScore,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,EmploymentStatus,EducationLevel,Experience,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2016-12-23,55.0,29263.0,618.0,14131.0,96.0,Divorced,3.0,Other,610.0,0.1234135267104047,5.0,2.0,0.0612371730106617,0.0,Education,0.0,24.0,6.0,8324.0,499.0,22427.0,3809.0,2438.583333333333,0.9573621273647316,3.0,Unemployed,Doctorate,32.0,18618.0,0.250131,0.2001048,296.18203273071435,0.3716018314174408,1.0,44.11875800312568
1980-09-29,43.0,243124.0,686.0,67327.0,60.0,Married,3.0,Mortgage,677.0,0.0436450685077575,3.0,1.0,0.0600109105364996,0.0,Home,0.0,18.0,26.0,1432.0,3042.0,44198.0,24790.0,20260.33333333333,0.9050201540333044,0.0,Employed,Associate,21.0,19408.0,0.239327,0.2094466349935559,1819.3264140926128,0.1232125046030476,1.0,32.24864839359501
1979-09-06,54.0,300000.0,507.0,23809.0,60.0,Married,0.0,Mortgage,115.0,0.2599696776018432,5.0,0.0,0.5668488608369118,0.0,Auto,0.0,19.0,22.0,2992.0,1293.0,16221.0,2912.0,25000.0,0.8733871776503347,10.0,Employed,High School,33.0,13309.0,0.285309,0.2836047520678127,746.4990563670466,0.0344599622546818,1.0,48.68003070102803
1993-04-13,22.0,15000.0,405.0,56594.0,60.0,Single,0.0,Mortgage,89.0,0.6277861490463116,1.0,0.0,0.1237063220587144,0.0,Education,1.0,19.0,28.0,1892.0,1269.0,13992.0,209534.0,1250.0,0.5658444690926944,5.0,Employed,High School,0.0,3457.0,0.369094,0.3311337989650629,1940.692342786314,1.6237538742290512,0.0,70.29240389472304
1983-12-13,44.0,52735.0,850.0,15003.0,24.0,Married,0.0,Other,199.0,0.2227233655300183,4.0,1.0,0.4657297856202727,0.0,Debt Consolidation,0.0,33.0,6.0,1964.0,4928.0,64763.0,31396.0,4394.583333333333,0.7672468209240424,4.0,Employed,Bachelor,22.0,33367.0,0.075003,0.0696327402298114,671.4732409952695,0.1980786743518201,1.0,35.2652577394063
2013-08-19,25.0,38286.0,850.0,14505.0,96.0,Married,3.0,Mortgage,173.0,0.4886827113313824,6.0,1.0,0.3198984501484752,0.0,Auto,0.0,23.0,17.0,5006.0,350.0,723326.0,104230.0,3190.5,0.9056130949635444,8.0,Employed,Associate,3.0,619096.0,0.1345049999999999,0.1362749500471916,248.90838658993795,0.1322389552076282,1.0,33.57422002539586
2007-03-17,30.0,25667.0,725.0,12205.0,12.0,Widowed,1.0,Rent,388.0,0.3940614982406784,3.0,0.0,0.0738743324480812,0.0,Debt Consolidation,0.0,19.0,6.0,763.0,1797.0,82665.0,8102.0,2138.9166666666665,0.8241048794409354,1.0,Employed,Associate,10.0,74563.0,0.124705,0.1166651798745953,1082.4963352730986,0.6874958516101292,0.0,53.54385462039297
1980-11-27,34.0,280471.0,850.0,7136.0,60.0,Married,1.0,Rent,1107.0,0.1955755948887136,3.0,1.0,0.0766375595258349,1.0,Auto,0.0,17.0,29.0,7545.0,703.0,191146.0,140402.0,23372.58333333333,0.5477473275661645,4.0,Employed,Bachelor,15.0,50744.0,0.097136,0.0845586095099753,146.25420772638273,0.0536206969444847,1.0,34.20127802413819
1995-12-11,25.0,15000.0,405.0,6208.0,60.0,Married,0.0,Mortgage,473.0,0.1873021565202511,0.0,2.0,0.0669733985542352,0.0,Home,0.0,23.0,4.0,1407.0,452.0,2261.0,11993.0,1250.0,0.8332164406747339,8.0,Unemployed,Doctorate,0.0,4731.0,0.318708,0.3150157060469558,206.6131212631417,0.5436904970105133,0.0,73.49483998985833
1996-06-13,29.0,27837.0,821.0,27756.0,36.0,Married,0.0,Mortgage,280.0,0.2703744553162535,0.0,2.0,0.2310304503326138,0.0,Home,0.0,20.0,25.0,2980.0,2469.0,62027.0,10199.0,2319.75,0.5398351892934566,4.0,Employed,Associate,6.0,51828.0,0.112256,0.1184557046502932,919.8504802534748,0.5172326674225562,0.0,53.33884132402901
1982-05-21,31.0,221926.0,850.0,14061.0,36.0,Married,0.0,Mortgage,571.0,0.2065149540396335,1.0,2.0,0.3768247679417643,0.0,Education,0.0,20.0,11.0,4154.0,2637.0,45635.0,15718.0,18493.83333333333,0.7332094633972447,7.0,Employed,Master,8.0,29917.0,0.084061,0.0795290771799348,440.3152290836323,0.0546839160305849,1.0,38.15807534418945
1995-01-18,41.0,15000.0,515.0,73383.0,48.0,Single,3.0,Mortgage,394.0,0.0637218473239709,4.0,1.0,0.4075382489046097,0.0,Other,0.0,34.0,15.0,1465.0,3368.0,49658.0,18435.0,1250.0,0.7846327611127568,5.0,Employed,Associate,20.0,31223.0,0.320883,0.321203663391549,2733.48913430277,2.501991307442216,0.0,72.01585799958364
1983-02-25,47.0,189250.0,802.0,28616.0,36.0,Married,1.0,Mortgage,428.0,0.1264958902641043,7.0,1.0,0.2373965897279408,0.0,Auto,0.0,31.0,16.0,6712.0,973.0,133450.0,5073.0,15770.833333333334,0.6965779207516696,6.0,Employed,High School,23.0,128377.0,0.122616,0.1357367243256122,972.1121907950516,0.088778580129673,1.0,25.14349911583106
2015-12-25,51.0,300000.0,,,36.0,Married,2.0,Own,,0.2247544073274758,2.0,1.0,0.3076492523958489,,,0.0,20.0,30.0,541.0,,,93700.0,25000.0,0.6820800029481208,2.0,Employed,High School,27.0,,,0.1266628483053451,1644.9828390603668,0.0749993135624146,1.0,31.665444058283093
2003-01-14,22.0,242559.0,716.0,62393.0,60.0,Married,5.0,Mortgage,146.0,0.471537799602094,4.0,0.0,0.2479729451784471,0.0,Home,0.0,26.0,8.0,1180.0,4438.0,10562.0,41733.0,20213.25,0.7919555942535602,7.0,Employed,High School,0.0,9968.0,0.219393,0.2198600994043224,1722.7305232171636,0.0924507698275717,0.0,46.18075757453492
2019-01-06,31.0,229768.0,697.0,21110.0,12.0,Married,6.0,Other,391.0,0.2622275802179203,4.0,0.0,0.3847422538488192,0.0,Debt Consolidation,0.0,24.0,22.0,4921.0,517.0,55582.0,4823.0,19147.33333333333,0.5957135209581935,4.0,Employed,Bachelor,6.0,50759.0,0.14761,0.1606208955564958,1915.9487189989609,0.1204840736220341,1.0,35.53199236134577
1981-10-08,53.0,300000.0,850.0,13266.0,48.0,Married,1.0,Own,50.0,0.1166777469132443,3.0,0.0,0.4009297129858708,0.0,Home,0.0,24.0,7.0,9762.0,864.0,58008.0,46213.0,25000.0,0.5332843714382224,6.0,Employed,Bachelor,31.0,11795.0,0.093266,0.0885587085649906,329.21782802247645,0.015168713120899,1.0,30.389512366422764
1979-03-12,35.0,15000.0,346.0,10599.0,48.0,Single,2.0,Own,201.0,0.3294161034858334,1.0,0.0,0.2149719708540494,0.0,Other,0.0,35.0,8.0,2522.0,2110.0,39488.0,40181.0,1250.0,0.7088469906115372,5.0,Employed,Master,13.0,7228.0,0.342599,0.2904460402572578,375.7605752843768,0.4614084602275013,0.0,70.97277746169542
1992-07-07,36.0,145614.0,763.0,90869.0,72.0,Married,1.0,Own,101.0,0.1334973798744773,3.0,0.0,0.2083772397177407,0.0,Home,0.0,21.0,24.0,4947.0,1487.0,128107.0,36659.0,12134.5,0.8270571287194631,3.0,Self-Employed,Bachelor,14.0,91448.0,0.234369,0.2267542885961991,2319.7585459303336,0.199493884867966,0.0,42.39839722336149
1990-03-29,43.0,15000.0,571.0,6568.0,12.0,Married,4.0,Other,773.0,0.214229670564522,5.0,0.0,0.2406827020600358,0.0,Education,0.0,25.0,24.0,2641.0,109.0,68787.0,16613.0,1250.0,0.9195725456417452,0.0,Unemployed,Bachelor,17.0,52174.0,0.196068,0.2061548395257346,610.3598337145343,1.1066878669716274,0.0,74.60556545674784
1982-03-24,43.0,107589.0,796.0,50005.0,48.0,Single,3.0,Mortgage,92.0,0.4443334384413263,2.0,2.0,0.2448233838707161,0.0,Auto,0.0,32.0,13.0,5852.0,4254.0,39856.0,53691.0,8965.75,0.5696625193746409,7.0,Employed,High School,18.0,9282.0,0.157005,0.1500037248857396,1391.686008887082,0.165483758624441,1.0,32.5406607151656
2008-03-04,47.0,133463.0,819.0,23549.0,36.0,Single,0.0,Other,155.0,0.1977227111046518,3.0,1.0,0.4776993919397347,0.0,Auto,0.0,15.0,21.0,1283.0,438.0,8441.0,17914.0,11121.916666666666,0.93524467662499,8.0,Employed,Bachelor,23.0,5703.0,0.109049,0.1123081726592077,773.5406591041542,0.0834874677569802,0.0,45.350142124399454
1998-01-09,48.0,300000.0,850.0,18693.0,36.0,Divorced,1.0,Mortgage,161.0,0.2063051538611028,1.0,1.0,0.2281805218672214,0.0,Home,0.0,23.0,15.0,3131.0,1574.0,123506.0,24590.0,25000.0,0.9249958303126136,9.0,Employed,Bachelor,25.0,98916.0,0.088693,0.095557228872642,599.2789621661224,0.0304111584866448,1.0,-9999999.0
2004-10-26,53.0,300000.0,850.0,12124.0,84.0,Married,1.0,Own,425.0,0.173678769169388,3.0,0.0,0.3100641583218315,0.0,Auto,0.0,28.0,16.0,3100.0,1104.0,25231.0,9919.0,25000.0,0.8184624444701293,4.0,Employed,Doctorate,28.0,15312.0,0.122124,0.0976992,199.83437579841265,0.0249933750319365,1.0,32.0988919114574
1993-09-24,54.0,300000.0,630.0,20553.0,48.0,Married,6.0,Mortgage,287.0,0.337381960621361,2.0,1.0,0.0837978255448281,0.0,Education,0.0,26.0,17.0,4223.0,819.0,919399.0,23683.0,25000.0,0.7945153127266562,6.0,Employed,Master,32.0,895716.0,0.210553,0.1925308486191289,617.2853484989487,0.0361714139399579,1.0,31.301292861517105
1987-11-23,41.0,300000.0,850.0,31111.0,12.0,Single,0.0,Rent,1387.0,0.4930154676736799,3.0,1.0,0.1678618838086148,0.0,Education,0.0,30.0,3.0,9959.0,1279.0,11238.0,16850.0,25000.0,0.8913325471147682,7.0,Employed,Bachelor,20.0,4039.0,0.081111,0.075169000922123,2699.3527459435336,0.1634541098377413,1.0,35.165426580593746
1983-12-05,41.0,161224.0,850.0,20114.0,60.0,Divorced,0.0,Mortgage,263.0,0.0685491552003359,4.0,0.0,0.1749843652995321,0.0,Education,0.0,27.0,24.0,1270.0,1890.0,366414.0,20037.0,13435.333333333334,0.8356808647401543,3.0,Employed,High School,18.0,346377.0,0.110114,0.095583533211534,423.0052540478698,0.0510597866854465,1.0,23.376819496297408
2008-03-18,39.0,15000.0,701.0,14796.0,84.0,Married,0.0,Mortgage,101.0,0.3561731673875704,3.0,2.0,0.0410301867178943,0.0,Home,0.0,25.0,16.0,5182.0,5232.0,10414.0,13908.0,1250.0,0.9780085173020572,6.0,Employed,Associate,17.0,7837.0,0.199296,0.1991090584723161,327.769636494641,0.3430157091957128,0.0,57.67449345537839
2017-07-18,39.0,15000.0,850.0,6765.0,48.0,Divorced,0.0,Mortgage,272.0,0.4253773540979889,2.0,2.0,0.3927360820320306,0.0,Home,0.0,23.0,15.0,870.0,3095.0,69518.0,2024.0,1250.0,0.4347923086268811,9.0,Employed,High School,15.0,67494.0,0.086765,0.0871708026397024,167.4399700483263,0.351551976038661,0.0,51.72521441176434
2010-07-07,49.0,64107.0,642.0,21023.0,48.0,Divorced,1.0,Own,475.0,0.5041749288903932,1.0,1.0,0.0835468315581081,0.0,Education,0.0,23.0,5.0,4687.0,2295.0,7904997.0,39632.0,5342.25,0.735676832547355,5.0,Employed,Associate,25.0,7865365.0,0.2050229999999999,0.2092640821515994,650.1599522733624,0.2106153684820744,1.0,37.061526632902655
1991-01-22,37.0,300000.0,,,48.0,Married,1.0,Mortgage,,0.4646737419773093,4.0,1.0,0.2037929185467294,,,1.0,19.0,28.0,7669.0,,,30464.0,25000.0,0.8124366931859291,3.0,Employed,Associate,13.0,,,0.0776236159484736,271.5209729362095,0.0408608389174483,1.0,30.81559216230882
2013-09-17,18.0,205405.0,745.0,42570.0,72.0,Married,2.0,Other,272.0,0.4057682956494741,1.0,1.0,0.1287727137293902,0.0,Education,0.0,25.0,9.0,776.0,1206.0,120216.0,63447.0,17117.083333333332,0.9153876182402396,9.0,Employed,Bachelor,0.0,56769.0,0.19507,0.1997559093309555,1019.069579606199,0.0754257927279004,1.0,34.45697036637766
2008-07-21,18.0,300000.0,850.0,38048.0,36.0,Widowed,1.0,Rent,489.0,0.1692179805289075,2.0,0.0,0.5363096657313355,0.0,Debt Consolidation,0.0,20.0,10.0,2275.0,1051.0,29514.0,85204.0,25000.0,0.9465664740598004,8.0,Employed,Associate,0.0,3393.0,0.108048,0.1125805697213515,1250.2975619175295,0.0695719024767011,1.0,37.35938388928389
1979-02-11,56.0,300000.0,850.0,31322.0,48.0,Single,2.0,Mortgage,217.0,0.2842610651818549,0.0,0.0,0.4496050015371126,0.0,Home,0.0,29.0,25.0,800.0,3332.0,70817.0,62530.0,25000.0,0.811358463423474,0.0,Employed,Associate,29.0,8287.0,0.111322,0.1202187701157761,825.1648761756541,0.0416865950470261,1.0,31.81696932871265
1992-10-29,39.0,160053.0,850.0,24591.0,36.0,Divorced,5.0,Rent,308.0,0.3486323874451086,0.0,1.0,0.1416949308674508,0.0,Education,0.0,18.0,4.0,1316.0,2186.0,70147.0,123037.0,13337.75,0.8669428307354475,1.0,Employed,High School,15.0,8236.0,0.094591,0.1048991221739055,799.150621387726,0.0830087999390996,1.0,31.775296975409933
1998-05-26,46.0,300000.0,791.0,58610.0,60.0,Married,1.0,Rent,856.0,0.1223362709606785,3.0,0.0,0.1347932274431913,0.0,Auto,0.0,25.0,27.0,10548.0,306.0,48564.0,116866.0,25000.0,0.7064627717479632,2.0,Employed,High School,23.0,5483.0,0.17811,0.1901794979034015,1520.9546328217682,0.0950781853128707,1.0,29.15740809643076
1992-02-15,48.0,178324.0,823.0,10048.0,24.0,Married,0.0,Rent,336.0,0.2549717314634007,4.0,1.0,0.0985213601646081,0.0,Education,0.0,18.0,7.0,3191.0,1275.0,192773.0,9297.0,14860.333333333334,0.7781249776992782,5.0,Employed,Bachelor,25.0,183476.0,0.083548,0.1002575999999999,463.7836946209588,0.0538200373222421,1.0,24.20112788771771
1996-08-15,51.0,15000.0,,,36.0,Divorced,0.0,Own,,0.448984234522743,1.0,4.0,0.2389631280150344,,,0.0,21.0,14.0,1071.0,,,19428.0,1250.0,0.8116992194542239,7.0,Employed,Master,25.0,,,0.2771601665237137,398.0092321044671,0.6840073856835738,0.0,73.21831847035448
1997-09-07,23.0,66211.0,641.0,27424.0,12.0,Married,0.0,Mortgage,163.0,0.427716060663919,5.0,2.0,0.1019104505283244,0.0,Home,0.0,25.0,5.0,2005.0,234.0,69637.0,50335.0,5517.583333333333,0.8498578965883972,7.0,Employed,Associate,0.0,19302.0,0.181924,0.166847575855348,2497.0982183074607,0.4821129211111375,0.0,60.75295484472793
2005-12-31,65.0,15000.0,482.0,14686.0,36.0,Married,2.0,Own,420.0,0.2406037473852909,3.0,0.0,0.2368295757707857,0.0,Other,1.0,29.0,27.0,531.0,4161.0,47296.0,59609.0,1250.0,0.8077255227625318,5.0,Employed,Bachelor,42.0,1338.0,0.268686,0.2259192243674368,565.3721133715117,0.7882976906972093,0.0,67.44045473283647
2003-11-10,42.0,300000.0,722.0,91714.0,48.0,Single,0.0,Mortgage,99.0,0.3615522141657705,5.0,1.0,0.1314846985775465,0.0,Home,0.0,25.0,23.0,8252.0,145.0,711332.0,156940.0,25000.0,0.7366721412608427,9.0,Employed,High School,20.0,554392.0,0.235714,0.2130143695344911,2854.8785634756005,0.118155142539024,1.0,24.054072289195368
2005-11-12,37.0,300000.0,846.0,46939.0,96.0,Single,1.0,Rent,689.0,0.3170210229540088,3.0,2.0,0.0615524710774955,0.0,Home,0.0,28.0,1.0,26722.0,7419.0,36453.0,8202.0,25000.0,0.9697929150535448,4.0,Employed,High School,14.0,28251.0,0.168939,0.1890114361754064,951.599415340109,0.0656239766136043,1.0,34.793931879532444
1989-12-18,49.0,300000.0,641.0,68893.0,36.0,Married,0.0,Own,262.0,0.5068007112572276,1.0,0.0,0.1811663404361148,0.0,Education,0.0,23.0,30.0,9541.0,1623.0,169628.0,20217.0,25000.0,0.70671504462235,11.0,Employed,High School,23.0,149411.0,0.243393,0.248064796947425,2732.127386249688,0.1197650954499875,1.0,37.19704266143189
2005-07-14,56.0,300000.0,850.0,34111.0,48.0,Single,1.0,Mortgage,299.0,0.0924747795548028,5.0,0.0,0.2240402346173969,0.0,Debt Consolidation,0.0,25.0,6.0,10122.0,2145.0,104764.0,338379.0,25000.0,0.8611704157690657,5.0,Employed,Master,31.0,4806.0,0.114111,0.1064838208476519,875.8032919732818,0.0469921316789312,1.0,32.99935790199513
1984-06-25,27.0,15000.0,441.0,22665.0,96.0,Married,4.0,Own,281.0,0.1818016024997308,1.0,0.0,0.2115187762780101,0.0,Education,0.0,27.0,17.0,2276.0,555.0,4914.0,14794.0,1250.0,0.8585065119785599,5.0,Employed,Bachelor,3.0,3621.0,0.347165,0.315439081228433,649.594112371287,0.7444752898970296,0.0,67.88064925229669
1998-05-15,51.0,25993.0,764.0,36264.0,48.0,Single,2.0,Mortgage,48.0,0.1228987530921772,5.0,0.0,0.227116355356412,0.0,Education,0.0,25.0,2.0,1664.0,2358.0,130445.0,85252.0,2166.083333333333,0.9062039573949506,4.0,Employed,Associate,30.0,45193.0,0.159264,0.1639119785711444,1035.0120400258668,0.4999863224833763,0.0,57.91218039093744
2003-06-01,28.0,193174.0,850.0,19207.0,60.0,Divorced,3.0,Mortgage,100.0,0.2425515496392747,4.0,0.0,0.2631007807298189,1.0,Auto,0.0,27.0,27.0,1416.0,977.0,31624.0,34508.0,16097.833333333334,0.7796269646555605,2.0,Employed,High School,3.0,3935.0,0.109207,0.1163889919303132,423.75256156514746,0.0325355935000661,1.0,41.83021611410032
1981-03-16,34.0,300000.0,752.0,46560.0,84.0,Single,1.0,Own,497.0,0.3666797359973445,3.0,0.0,0.0616976816667441,0.0,Home,0.0,32.0,11.0,3313.0,5865.0,23029.0,27521.0,25000.0,0.8482629738925548,6.0,Employed,Bachelor,12.0,3876.0,0.20556,0.2049879801379588,1047.949814398762,0.0617979925759504,1.0,34.47711561906061
1989-08-22,31.0,25981.0,,,48.0,Married,2.0,Other,,0.3101299016805877,2.0,0.0,0.2550537820695036,,,0.0,24.0,25.0,5945.0,,,355930.0,2165.083333333333,0.7402158383007448,10.0,Self-Employed,Doctorate,11.0,,,0.2534616872204607,697.6256294825671,0.3864172877791773,0.0,75.50104168955959
2015-01-17,51.0,15000.0,702.0,13867.0,48.0,Married,0.0,Mortgage,107.0,0.4763072648414179,4.0,3.0,0.1258439614628234,0.0,Home,0.0,20.0,29.0,739.0,3003.0,32191.0,210152.0,1250.0,0.5009998784022424,2.0,Employed,Associate,28.0,1147.0,0.167867,0.185211417946376,411.1290806568943,0.4145032645255154,0.0,57.62207607560878
2012-07-24,68.0,46800.0,794.0,53635.0,48.0,Married,4.0,Rent,362.0,0.0633459352279019,5.0,0.0,0.2684904582106229,0.0,Other,0.0,25.0,29.0,5151.0,2451.0,13821.0,11630.0,3900.0,0.78321870620132,6.0,Employed,Bachelor,45.0,2191.0,0.161635,0.1669106281366471,1539.080843033547,0.4874566264188581,0.0,-9999999.0
2010-02-12,45.0,15000.0,752.0,66656.0,24.0,Married,2.0,Mortgage,506.0,0.2112794284669721,5.0,2.0,0.4697196407638626,0.0,Home,0.0,20.0,21.0,1101.0,12865.0,49713.0,14391.0,1250.0,0.9853325271101774,5.0,Employed,High School,22.0,35322.0,0.175656,0.1485844248639743,3227.4447943511727,2.9867558354809383,0.0,56.30698416370991
1985-09-18,55.0,106821.0,600.0,9303.0,120.0,Married,1.0,Other,275.0,0.1944710748679375,2.0,0.0,0.3143206987404807,0.0,Home,0.0,25.0,10.0,9248.0,1485.0,23111.0,1633.0,8901.75,0.8459741169874447,3.0,Employed,Bachelor,34.0,21478.0,0.274303,0.2774126877136876,229.86916279040705,0.0567157202561751,1.0,39.310129046462855
1990-02-27,45.0,300000.0,566.0,12629.0,120.0,Married,3.0,Rent,586.0,0.0672678741657079,8.0,1.0,0.1834928749161668,0.0,Home,0.0,23.0,17.0,13725.0,297.0,218746.0,104820.0,25000.0,0.9111144844178296,3.0,Employed,High School,21.0,113926.0,0.294629,0.351609118261895,381.978169338701,0.038719126773548,1.0,38.87423161807218
1994-11-21,44.0,128336.0,811.0,12351.0,48.0,Married,2.0,Rent,384.0,0.4085646663611697,3.0,2.0,0.1924568819138435,0.0,Home,0.0,27.0,12.0,783.0,179.0,98068.0,9390.0,10694.666666666666,0.4491885232470889,3.0,Employed,High School,21.0,88678.0,0.111851,0.1221588083623079,326.5598912629376,0.066440583274804,1.0,29.89791153699084
2013-11-22,40.0,135587.0,850.0,6963.0,60.0,Married,4.0,Rent,308.0,0.2747319147563464,2.0,1.0,0.1003685005714846,0.0,Home,1.0,24.0,12.0,980.0,55.0,54314.0,468540.0,11298.916666666666,0.7866912503221775,10.0,Employed,High School,18.0,10811.0,0.096963,0.0879220334490278,143.83921888991225,0.0399896053949047,1.0,31.072660722898032
1985-05-26,40.0,81510.0,676.0,92637.0,60.0,Married,1.0,Own,833.0,0.4203150024620227,5.0,0.0,0.2690053786958187,0.0,Debt Consolidation,0.0,23.0,16.0,399.0,670.0,489522.0,222731.0,6792.5,0.7594845198352734,5.0,Employed,Bachelor,17.0,266791.0,0.269637,0.2157096,2535.9867585839943,0.4959862728868596,0.0,48.562961089130944
1985-10-07,47.0,300000.0,752.0,58873.0,36.0,Married,0.0,Mortgage,2484.0,0.1886509506627935,4.0,0.0,0.2307143387440146,0.0,Auto,0.0,23.0,4.0,104.0,1224.0,21546.0,16610.0,25000.0,0.7572608392550509,7.0,Employed,Bachelor,24.0,4936.0,0.177873,0.1779597498430028,2122.379240777461,0.1842551696310984,1.0,33.76321596003177
2002-08-08,52.0,300000.0,850.0,98182.0,48.0,Married,0.0,Rent,248.0,0.2032080419121704,2.0,0.0,0.3348780711687261,0.0,Home,0.0,20.0,12.0,3647.0,1816.0,36335.0,12781.0,25000.0,0.8626132696121256,4.0,Employed,Master,26.0,23554.0,0.178182,0.1701180352847288,2833.645370620852,0.123265814824834,1.0,31.052493526716056
1989-01-16,60.0,15000.0,330.0,9817.0,108.0,Widowed,4.0,Mortgage,235.0,0.5758939070350316,1.0,2.0,0.0879140913365494,0.0,Debt Consolidation,0.0,24.0,23.0,3401.0,918.0,24399.0,25566.0,1250.0,0.7790421893141395,7.0,Employed,High School,40.0,3188.0,0.399817,0.4158918248990732,349.0413340256516,0.4672330672205213,0.0,67.35989746494138
1990-01-12,41.0,25383.0,792.0,68009.0,24.0,Married,1.0,Rent,611.0,0.0523715339102136,6.0,0.0,0.3806117441980259,0.0,Home,0.0,22.0,20.0,12520.0,4516.0,137142.0,16369.0,2115.25,0.7215111365029488,3.0,Employed,High School,18.0,120773.0,0.1570089999999999,0.1659165709941097,3349.1902888254417,1.872209095296273,0.0,50.27367971360318
2002-03-30,34.0,130039.0,850.0,41479.0,48.0,Married,3.0,Other,228.0,0.4186619184643843,1.0,1.0,0.1548348846194657,0.0,Education,0.0,22.0,23.0,10685.0,2235.0,12920.0,17588.0,10836.583333333334,0.669397628201301,3.0,Unemployed,High School,13.0,10263.0,0.121479,0.121843871991871,1096.06012599304,0.1221842794232228,0.0,46.474681088196526
1984-07-18,36.0,300000.0,850.0,11252.0,48.0,Single,0.0,Mortgage,514.0,0.3589722030750135,2.0,1.0,0.5340930299592653,0.0,Home,1.0,25.0,25.0,18384.0,142.0,27764.0,22707.0,25000.0,0.6930721182126091,6.0,Employed,Bachelor,13.0,5057.0,0.091252,0.0845993324955987,277.1299116735937,0.0316451964669437,1.0,37.886779197774665
2016-02-04,45.0,95281.0,850.0,26190.0,60.0,Married,1.0,Mortgage,794.0,0.3304542907358877,3.0,1.0,0.1843606815879561,0.0,Debt Consolidation,0.0,29.0,28.0,1431.0,3123.0,60191.0,41762.0,7940.083333333333,0.829876850197509,3.0,Employed,Associate,21.0,18429.0,0.11619,0.1017699761078559,558.7437323780158,0.1703689590635718,1.0,33.64015367882697
2012-10-03,52.0,71426.0,587.0,36332.0,36.0,Married,0.0,Mortgage,742.0,0.3770165771485703,4.0,0.0,0.2152291823067277,0.0,Home,0.0,28.0,28.0,378.0,3106.0,66935.0,9522.0,5952.166666666667,0.7395047822774765,9.0,Employed,High School,31.0,57413.0,0.237832,0.2359291395729313,1417.6538721906215,0.3628349125848775,0.0,60.081360041054005
1992-03-25,32.0,126266.0,850.0,49072.0,36.0,Widowed,4.0,Own,2100.0,0.2258621496284654,5.0,1.0,0.4036839931908367,0.0,Home,0.0,24.0,8.0,5593.0,1947.0,20943.0,6830.0,10522.166666666666,0.796640290373146,6.0,Employed,Bachelor,8.0,14113.0,0.119072,0.0957956214666358,1573.7466159218498,0.3491435492615763,0.0,52.05738501194355
1987-03-31,32.0,15000.0,445.0,17771.0,60.0,Single,3.0,Rent,1347.0,0.2984400813518377,4.0,1.0,0.1338728566366015,0.0,Home,0.0,22.0,8.0,9151.0,2830.0,148458.0,4730.0,1250.0,0.7659103222510706,3.0,Employed,High School,9.0,143728.0,0.310271,0.2801654908273752,553.4921045526835,1.5203936836421468,0.0,65.56988053240796
2014-05-26,30.0,239007.0,566.0,63403.0,36.0,Married,3.0,Rent,667.0,0.4738870395401113,1.0,0.0,0.1024777697016126,0.0,Auto,0.0,26.0,29.0,400.0,899.0,31082.0,24965.0,19917.25,0.8145353963671076,3.0,Employed,Bachelor,3.0,6117.0,0.2754029999999999,0.2583559482512367,2548.996741858397,0.1614679105729153,1.0,44.1756338591325
